Species,TreeName,Year,Date,CollectorName,Lat,Long
A_digitata,Maoulida276,2011,NA,Jean-Michel,-11.3825833333333,43.3264
A_digitata,Maoulida277,2011,NA,Jean-Michel,-11.38255,43.3266333333333
A_digitata,Maoulida278,2011,NA,Jean-Michel,-11.3820333333333,43.3263333333333
A_digitata,Maoulida279,2011,NA,Jean-Michel,-11.3815333333333,43.3262166666667
A_digitata,Maoulida28,2011,NA,Jean-Michel,-12.1796166666667,44.5117833333333
A_digitata,Maoulida280,2011,NA,Jean-Michel,-12.2806166666667,44.5237333333333
A_digitata,Maoulida281,2011,NA,Jean-Michel,-12.2802333333333,44.5244833333333
A_digitata,Maoulida282,2011,NA,Jean-Michel,-12.27975,44.5226666666667
A_digitata,Maoulida283,2011,NA,Jean-Michel,-12.2893,43.7426833333333
A_digitata,Maoulida284,2011,NA,Jean-Michel,-12.2893,43.7426833333333
A_digitata,Maoulida285,2011,NA,Jean-Michel,-12.2893,43.7426833333333
A_digitata,Maoulida286,2011,NA,Jean-Michel,-12.2893,43.7426833333333
A_digitata,Maoulida287,2011,NA,Jean-Michel,-12.2893,43.7427
A_digitata,Maoulida288,2011,NA,Jean-Michel,-12.2893,43.7426833333333
A_digitata,Maoulida289,2011,NA,Jean-Michel,-12.2825,43.7434
A_digitata,Maoulida29,2011,NA,Jean-Michel,-12.17645,44.5065333333333
A_digitata,Maoulida290,2011,NA,Jean-Michel,-12.2825,43.7434
A_digitata,Maoulida291,2011,NA,Jean-Michel,-12.2825166666667,43.7434
A_digitata,Maoulida292,2011,NA,Jean-Michel,-12.2825166666667,43.7434
A_digitata,Maoulida293,2011,NA,Jean-Michel,-12.2825166666667,43.7434
A_digitata,Maoulida294,2011,NA,Jean-Michel,-12.2759666666667,43.7339666666667
A_digitata,Maoulida295,2011,NA,Jean-Michel,-12.2770166666667,43.731
A_digitata,Maoulida296,2011,NA,Jean-Michel,-12.2771333333333,43.7309166666667
A_digitata,Maoulida297,2011,NA,Jean-Michel,-12.2771166666667,43.7309166666667
A_digitata,Maoulida298,2011,NA,Jean-Michel,-12.2771333333333,43.7309333333333
A_digitata,Maoulida299,2011,NA,Jean-Michel,-12.2771,43.7309833333333
A_digitata,Maoulida3,2011,NA,Jean-Michel,-11.38305,43.3190333333333
A_digitata,Maoulida30,2011,NA,Jean-Michel,-12.1765666666667,44.5065333333333
A_digitata,Maoulida300,2011,NA,Jean-Michel,-12.3856666666667,43.8603666666667
A_digitata,Maoulida301,2011,NA,Jean-Michel,-12.3694,43.7181
A_digitata,Maoulida302,2011,NA,Jean-Michel,-12.36985,43.7188333333333
A_digitata,Maoulida303,2011,NA,Jean-Michel,-12.36985,43.7189166666667
A_digitata,Maoulida304,2011,NA,Jean-Michel,-12.3699166666667,43.71895
A_digitata,Maoulida305,2011,NA,Jean-Michel,-12.3699333333333,43.719
A_digitata,Maoulida306,2011,NA,Jean-Michel,-12.3695166666667,43.7239333333333
A_digitata,Maoulida307,2011,NA,Jean-Michel,-12.2906666666667,43.7408
A_digitata,Maoulida308,2011,NA,Jean-Michel,-12.2906666666667,43.7408166666667
A_digitata,Maoulida309,2011,NA,Jean-Michel,-12.2907,43.7407833333333
A_digitata,Maoulida31,2011,NA,Jean-Michel,-12.1766333333333,44.5063833333333
A_digitata,Maoulida310,2011,NA,Jean-Michel,-12.2907833333333,43.7408333333333
A_digitata,Maoulida311,2011,NA,Jean-Michel,-12.2907333333333,43.7408333333333
A_digitata,Maoulida312,2011,NA,Jean-Michel,-12.2914666666667,43.7399833333333
A_digitata,Maoulida313,2011,NA,Jean-Michel,-12.2920666666667,43.74115
A_digitata,Maoulida314,2011,NA,Jean-Michel,-12.2925333333333,43.74195
A_digitata,Maoulida315,2011,NA,Jean-Michel,-12.2925333333333,43.7425666666667
A_digitata,Maoulida316,2011,NA,Jean-Michel,-12.2933333333333,43.74415
A_digitata,Maoulida317,2011,NA,Jean-Michel,-12.2930333333333,43.7463333333333
A_digitata,Maoulida318,2011,NA,Jean-Michel,-12.2933666666667,43.7463666666667
A_digitata,Maoulida319,2011,NA,Jean-Michel,-12.29345,43.7492333333333
A_digitata,Maoulida32,2011,NA,Jean-Michel,-12.15855,44.4988666666667
A_digitata,Maoulida320,2011,NA,Jean-Michel,-12.2944333333333,43.7487666666667
A_digitata,Maoulida321,2011,NA,Jean-Michel,-12.29395,43.7479833333333
A_digitata,Maoulida322,2011,NA,Jean-Michel,-12.2938333333333,43.7476666666667
A_digitata,Maoulida323,2011,NA,Jean-Michel,-12.2914333333333,43.7484666666667
A_digitata,Maoulida324,2011,NA,Jean-Michel,-12.2883333333333,43.7509166666667
