Species,TreeName,Lat,Long
A_madagascariensis,Aank_19,-12.95354269,49.12667898
A_madagascariensis,Aank_20,-12.95335989,49.12665736
A_madagascariensis,Aank_20,-12.95335989,49.12665736
A_madagascariensis,Aank_21,-12.95240569,49.12896984
A_madagascariensis,Aank_21,-12.95240569,49.12896984
A_madagascariensis,Aank_22,-12.95294934,49.12873708
A_madagascariensis,Aank_22,-12.95294934,49.12873708
A_madagascariensis,Aank_23,-12.95242807,49.12853474
A_madagascariensis,Aank_23,-12.95242807,49.12853474
A_madagascariensis,Aank_24,-12.95215348,49.12829049
A_madagascariensis,Aank_24,-12.95215348,49.12829049
A_madagascariensis,Aank_25,-12.95198198,49.1284075
A_madagascariensis,Aank_25,-12.95198198,49.1284075
A_madagascariensis,Aank_26,-12.95230226,49.12862023
A_madagascariensis,Aank_26,-12.95230226,49.12862023
A_madagascariensis,Aank_27,-12.95237493,49.12847757
A_madagascariensis,Aank_27,-12.95237493,49.12847757
A_madagascariensis,Aank_28,-12.95195625,49.12857296
A_madagascariensis,Aank_28,-12.95195625,49.12857296
A_madagascariensis,Aank_29,-12.95216312,49.1288582
A_madagascariensis,Aank_29,-12.95216312,49.1288582
A_madagascariensis,Aank_30,-12.95229119,49.1288126
A_madagascariensis,Aank_30,-12.95229119,49.1288126
A_madagascariensis,Abkl_01,-16.403521,47.097028
A_madagascariensis,Abkl_02,-16.40337,47.097067
A_madagascariensis,Abkl_03,-16.403249,47.097085
A_madagascariensis,Abkl_10,-16.403139,47.096849
A_madagascariensis,Abkl_11,-16.40306,47.096714
A_madagascariensis,Abkl_12,-16.403086,47.09676
A_madagascariensis,Abkl_13,-16.402808,47.096693
A_madagascariensis,Abkl_14,-16.402536,47.096444
A_madagascariensis,Abkl_15,-16.402634,47.096482
A_madagascariensis,Abkl_16,-16.40178,47.095861
A_madagascariensis,Abkl_17,-16.401756,47.09573
A_madagascariensis,Abkl_18,-16.401455,47.09566
A_madagascariensis,Abkl_19,-16.401383,47.0957
A_madagascariensis,Abkl_20,-16.401117,47.095354
A_madagascariensis,Abkl_21,-16.401131,47.09534
A_madagascariensis,Abkl_22,-16.401046,47.095264
A_madagascariensis,Abkl_23,-16.401024,47.09524
A_madagascariensis,Abkl_24,-16.40081,47.095125
A_madagascariensis,Abkl_25,-16.400742,47.095069
A_madagascariensis,Abkl_25,-16.400742,47.095069
A_madagascariensis,Abkl_27,-16.400683,47.095143
A_madagascariensis,Abkl_28,-16.400541,47.094789
A_madagascariensis,Abkl_29,-16.400362,47.09493
A_madagascariensis,Abkl_30,-16.400384,47.095103
A_madagascariensis,Abkl_31,-16.399813,47.094521
A_madagascariensis,Abkl_32,-16.40037,47.094905
A_madagascariensis,Abkl_33,-16.400223,47.094844
A_madagascariensis,Abkl_34,-16.402406,47.096483
A_madagascariensis,Abkl_35,-16.402377,47.096364
A_madagascariensis,Abkl_4,-16.403363,47.097134
A_madagascariensis,Abkl_5,-16.403363,47.097134
A_madagascariensis,Abkl_6,-16.403363,47.097134
A_madagascariensis,Abkl_8,-16.403265,47.097027
A_madagascariensis,Abkl_9,-16.403233,47.097014
A_madagascariensis,Adgo_01,-12.268741,49.269998
A_madagascariensis,Adgo_02,-12.266793,49.271145
A_madagascariensis,Adgo_03,-12.26679,49.271488
A_madagascariensis,Adgo_04A,-12.267128,49.271428
A_madagascariensis,Adgo_04B,-12.240846,49.212318
A_madagascariensis,Adgo_05,-12.268141,49.271463
A_madagascariensis,Adgo_06,-12.268188,49.271339
A_madagascariensis,Adgo_07,-12.268193,49.271319
A_madagascariensis,Adgo_08,-12.268376,49.271108
A_madagascariensis,Adgo_09,-12.268792,49.27115
A_madagascariensis,Adgo_1,-12.2668,49.271137
A_madagascariensis,Adgo_10,-12.274453,49.266517
A_madagascariensis,Adgo_10,-12.269443,49.271006
A_madagascariensis,ADGO_100,-12.2602833333333,49.2079833333333
A_madagascariensis,ADGO_101,-12.2602333333333,49.20805
A_madagascariensis,ADGO_102,-12.2602333333333,49.20805
A_madagascariensis,ADGO_103,-12.2601,49.20805
A_madagascariensis,ADGO_104,-12.2600833333333,49.2080833333333
A_madagascariensis,ADGO_105,-12.2600666666667,49.2081
A_madagascariensis,ADGO_106,-12.26005,49.20815
A_madagascariensis,ADGO_107,-12.2601166666667,49.2081833333333
A_madagascariensis,ADGO_108,-12.2614833333333,49.208
A_madagascariensis,ADGO_109,-12.2616333333333,49.2083333333333
A_madagascariensis,Adgo_11,-12.27544,49.265385
A_madagascariensis,Adgo_11,-12.269456,49.270937
A_madagascariensis,ADGO_110,-12.26165,49.2083833333333
A_madagascariensis,ADGO_111,-12.26175,49.2085333333333
A_madagascariensis,ADGO_112,-12.2617833333333,49.20855
A_madagascariensis,ADGO_113,-12.2617666666667,49.20855
A_madagascariensis,ADGO_114,-12.2617666666667,49.2085333333333
A_madagascariensis,ADGO_115,-12.2619333333333,49.2088333333333
A_madagascariensis,ADGO_116,-12.2620166666667,49.2089
A_madagascariensis,ADGO_117,-12.2620333333333,49.2089166666667
A_madagascariensis,ADGO_118,-12.2620333333333,49.2089333333333
A_madagascariensis,ADGO_119,-12.2621,49.2090166666667
A_madagascariensis,Adgo_12,-12.275667,49.265374
A_madagascariensis,Adgo_12,-12.269605,49.27095
A_madagascariensis,ADGO_120,-12.2621,49.2090166666667
A_madagascariensis,ADGO_121,-12.2622833333333,49.2091166666667
A_madagascariensis,ADGO_122,-12.2623166666667,49.2091666666667
A_madagascariensis,ADGO_123,-12.2631833333333,49.2092166666667
A_madagascariensis,ADGO_124,-12.2633666666667,49.2091666666667
A_madagascariensis,ADGO_125,-12.26365,49.209
A_madagascariensis,ADGO_126,-12.2636833333333,49.2090166666667
A_madagascariensis,ADGO_127,-12.2636833333333,49.2090166666667
A_madagascariensis,ADGO_128,-12.2637666666667,49.2089666666667
A_madagascariensis,ADGO_129,-12.2637666666667,49.2089666666667
A_madagascariensis,Adgo_13,-12.275804,49.265337
A_madagascariensis,Adgo_13,-12.269726,49.270905
A_madagascariensis,ADGO_130,-12.264,49.2089166666667
A_madagascariensis,ADGO_131,-12.2641,49.20885
A_madagascariensis,ADGO_132,-12.2660166666667,49.2089833333333
A_madagascariensis,ADGO_133,-12.2660166666667,49.2089833333333
A_madagascariensis,ADGO_134,-12.2659833333333,49.2090166666667
A_madagascariensis,ADGO_135,-12.2660666666667,49.2089833333333
A_madagascariensis,ADGO_136,-12.26605,49.2090333333333
A_madagascariensis,ADGO_137,-12.2662,49.2089166666667
A_madagascariensis,ADGO_138,-12.26625,49.2089166666667
A_madagascariensis,ADGO_139,-12.2662333333333,49.2089333333333
A_madagascariensis,Adgo_14,-12.276062,49.265262
A_madagascariensis,Adgo_14,-12.269726,49.270905
A_madagascariensis,ADGO_140,-12.2664166666667,49.2088666666667
A_madagascariensis,ADGO_141,-12.2666666666667,49.2088
A_madagascariensis,ADGO_142,-12.2667166666667,49.2088
A_madagascariensis,ADGO_143,-12.2685166666667,49.20815
A_madagascariensis,ADGO_144,-12.2685666666667,49.2081333333333
A_madagascariensis,ADGO_145,-12.26885,49.2076333333333
A_madagascariensis,ADGO_146,-12.26875,49.2076
A_madagascariensis,ADGO_147,-12.2687333333333,49.2075333333333
A_madagascariensis,ADGO_148,-12.2686833333333,49.2073833333333
A_madagascariensis,ADGO_149,-12.26855,49.2072333333333
A_madagascariensis,Adgo_15,-12.27641,49.265099
A_madagascariensis,Adgo_15,-12.269692,49.270985
A_madagascariensis,ADGO_150,-12.2685,49.2071333333333
A_madagascariensis,ADGO_151,-12.2685,49.20715
A_madagascariensis,ADGO_152,-12.2684,49.2069
A_madagascariensis,ADGO_153,-12.2684,49.2066833333333
A_madagascariensis,ADGO_154,-12.2684333333333,49.20665
A_madagascariensis,ADGO_156,-12.2684166666667,49.2065666666667
A_madagascariensis,ADGO_157,-12.2683666666667,49.2065166666667
A_madagascariensis,ADGO_158,-12.2685,49.2064166666667
A_madagascariensis,ADGO_159,-12.2683333333333,49.2063166666667
A_madagascariensis,Adgo_16,-12.27665,49.264923
A_madagascariensis,Adgo_16,-12.269823,49.270513
A_madagascariensis,ADGO_160,-12.2683,49.2062666666667
A_madagascariensis,ADGO_161,-12.2683,49.2062333333333
A_madagascariensis,ADGO_162,-12.2762666666667,49.2045833333333
A_madagascariensis,ADGO_163,-12.27615,49.2047666666667
A_madagascariensis,ADGO_164,-12.2762,49.2046666666667
A_madagascariensis,ADGO_165,-12.2761666666667,49.2047666666667
A_madagascariensis,ADGO_166,-12.2761666666667,49.2047666666667
A_madagascariensis,ADGO_167,-12.27595,49.2050833333333
A_madagascariensis,ADGO_168,-12.27625,49.2055666666667
A_madagascariensis,ADGO_169,-12.2762666666667,49.2055666666667
A_madagascariensis,Adgo_17,-12.277247,49.265151
A_madagascariensis,Adgo_17,-12.269978,49.270564
A_madagascariensis,ADGO_170,-12.2763,49.20565
A_madagascariensis,ADGO_171,-12.2764833333333,49.2056
A_madagascariensis,ADGO_172,-12.2764833333333,49.2056333333333
A_madagascariensis,ADGO_173,-12.2765666666667,49.20565
A_madagascariensis,ADGO_174,-12.27675,49.2057666666667
A_madagascariensis,ADGO_175,-12.2767333333333,49.2057166666667
A_madagascariensis,ADGO_176,-12.2767333333333,49.2058333333333
A_madagascariensis,ADGO_177,-12.2769,49.2058333333333
A_madagascariensis,ADGO_178,-12.2771,49.2058833333333
A_madagascariensis,ADGO_179,-12.2773666666667,49.2059166666667
A_madagascariensis,Adgo_18,-12.277322,49.264976
A_madagascariensis,Adgo_18,-12.27006,49.270646
A_madagascariensis,ADGO_180,-12.2774166666667,49.2058833333333
A_madagascariensis,ADGO_181,-12.2774166666667,49.2058833333333
A_madagascariensis,ADGO_182,-12.27755,49.2058333333333
A_madagascariensis,ADGO_183,-12.27805,49.20555
A_madagascariensis,ADGO_184,-12.27805,49.20555
A_madagascariensis,ADGO_185,-12.2833666666667,49.2016166666667
A_madagascariensis,Adgo_19,-12.277448,49.264973
A_madagascariensis,Adgo_19,-12.270242,49.270436
A_madagascariensis,Adgo_2,-12.267305,49.271058
A_madagascariensis,Adgo_20,-12.278464,49.263476
A_madagascariensis,Adgo_20,-12.270277,49.27039
A_madagascariensis,Adgo_21,-12.278488,49.263441
A_madagascariensis,Adgo_21,-12.270339,49.270424
A_madagascariensis,Adgo_22,-12.270414,49.270261
A_madagascariensis,Adgo_23,-12.270647,49.270323
A_madagascariensis,Adgo_24,-12.270641,49.270348
A_madagascariensis,Adgo_25,-12.270641,49.270348
A_madagascariensis,Adgo_26,-12.27082,49.270305
A_madagascariensis,Adgo_27,-12.271936,49.269923
A_madagascariensis,Adgo_28_gps,-12.271901,49.269922
A_madagascariensis,Adgo_29,-12.271901,49.269922
A_madagascariensis,Adgo_31,-12.272013,49.269752
A_madagascariensis,Adgo_32,-12.271951,49.269691
A_madagascariensis,Adgo_33,-12.271291,49.269507
A_madagascariensis,Adgo_34_gps,-12.271273,49.269516
A_madagascariensis,Adgo_35,-12.271273,49.269516
A_madagascariensis,Adgo_36,-12.240765,49.212353
A_madagascariensis,Adgo_37,-12.240765,49.212353
A_madagascariensis,Adgo_38_gps,-12.240787,49.212328
A_madagascariensis,Adgo_39,-12.240787,49.212328
A_madagascariensis,Adgo_4,-12.269667,49.270253
A_madagascariensis,Adgo_40,-12.240796,49.212235
A_madagascariensis,Adgo_41,-12.240786,49.212178
A_madagascariensis,Adgo_42,-12.240817,49.212396
A_madagascariensis,Adgo_43,-12.241022,49.212566
A_madagascariensis,Adgo_5,-12.269672,49.270319
A_madagascariensis,ADGO_50,-12.2723666666667,49.2315833333333
A_madagascariensis,ADGO_51,-12.27215,49.2318166666667
A_madagascariensis,ADGO_52,-12.26815,49.2308166666667
A_madagascariensis,ADGO_53,-12.2682666666667,49.2305333333333
A_madagascariensis,ADGO_54,-12.2682833333333,49.2304833333333
A_madagascariensis,ADGO_55,-12.2682666666667,49.2304666666667
A_madagascariensis,ADGO_56,-12.2683833333333,49.23005
A_madagascariensis,ADGO_57,-12.2668166666667,49.23015
A_madagascariensis,ADGO_58,-12.2662166666667,49.2303666666667
A_madagascariensis,ADGO_59,-12.2659666666667,49.23065
A_madagascariensis,Adgo_6,-12.269522,49.269887
A_madagascariensis,ADGO_60,-12.2655166666667,49.2309333333333
A_madagascariensis,ADGO_61,-12.24965,49.21595
A_madagascariensis,ADGO_62,-12.2497333333333,49.21565
A_madagascariensis,ADGO_63,-12.2504333333333,49.2130333333333
A_madagascariensis,ADGO_64,-12.2514833333333,49.2110333333333
A_madagascariensis,ADGO_65,-12.25255,49.2092833333333
A_madagascariensis,ADGO_66,-12.2525833333333,49.2093166666667
A_madagascariensis,ADGO_67,-12.2531666666667,49.2077666666667
A_madagascariensis,ADGO_68,-12.2546666666667,49.2071166666667
A_madagascariensis,Adgo_7,-12.270224,49.269597
A_madagascariensis,ADGO_71,-12.2550666666667,49.2063166666667
A_madagascariensis,ADGO_72,-12.2550666666667,49.20625
A_madagascariensis,ADGO_73,-12.2551,49.2062166666667
A_madagascariensis,ADGO_74,-12.2551,49.2062166666667
A_madagascariensis,ADGO_75,-12.2551,49.2062166666667
A_madagascariensis,ADGO_76,-12.2552666666667,49.2062
A_madagascariensis,ADGO_77,-12.25525,49.20615
A_madagascariensis,ADGO_78,-12.2552833333333,49.2061
A_madagascariensis,ADGO_79,-12.2552666666667,49.2061166666667
A_madagascariensis,Adgo_8,-12.272438,49.268509
A_madagascariensis,ADGO_80,-12.2552666666667,49.2061166666667
A_madagascariensis,ADGO_81,-12.2552666666667,49.20605
A_madagascariensis,ADGO_82,-12.25535,49.20605
A_madagascariensis,ADGO_83,-12.25535,49.20605
A_madagascariensis,ADGO_84,-12.2552666666667,49.2061666666667
A_madagascariensis,ADGO_85,-12.2553166666667,49.2062
A_madagascariensis,ADGO_86,-12.2552833333333,49.2061833333333
A_madagascariensis,ADGO_87,-12.25525,49.2062166666667
A_madagascariensis,ADGO_88,-12.25555,49.2061
A_madagascariensis,ADGO_89,-12.25555,49.2061
A_madagascariensis,Adgo_9,-12.272658,49.268276
A_madagascariensis,ADGO_90,-12.25555,49.2061
A_madagascariensis,ADGO_91,-12.2556,49.2061333333333
A_madagascariensis,ADGO_92,-12.2586666666667,49.2061
A_madagascariensis,ADGO_93,-12.2589833333333,49.20615
A_madagascariensis,ADGO_94,-12.25925,49.2061333333333
A_madagascariensis,ADGO_95,-12.25995,49.2063166666667
A_madagascariensis,ADGO_96,-12.2604166666667,49.2075166666667
A_madagascariensis,ADGO_97,-12.2601833333333,49.2079333333333
A_madagascariensis,ADGO_98,-12.2602166666667,49.20805
A_madagascariensis,ADGO_99,-12.26025,49.2079833333333
A_madagascariensis,AKO_1,-12.1127,49.1868333333333
A_madagascariensis,AKO_10,-12.1034833333333,49.18615
A_madagascariensis,AKO_11,-12.1039,49.1857833333333
A_madagascariensis,AKO_12,-12.10405,49.18595
A_madagascariensis,AKO_13,-12.1044333333333,49.1858666666667
A_madagascariensis,AKO_2,-12.1102,49.1873333333333
A_madagascariensis,AKO_3,-12.1012333333333,49.18735
A_madagascariensis,AKO_4,-12.1012166666667,49.1866666666667
A_madagascariensis,AKO_5,-12.10225,49.1864833333333
A_madagascariensis,AKO_6,-12.1022333333333,49.1864833333333
A_madagascariensis,AKO_7,-12.1022666666667,49.1866666666667
A_madagascariensis,AKO_8,-12.1027833333333,49.1868
A_madagascariensis,AKO_9,-12.10335,49.1861666666667
A_madagascariensis,Am_Adab_1,-16.66153413,46.56681374
A_madagascariensis,Am_Mami_1,-16.80124504,46.35898034
A_madagascariensis,Am_Mami_2,-16.80115929,46.35853174
A_madagascariensis,Am_Mami_9,-16.80127546,46.35614608
A_madagascariensis,Am12mama,-15.68619694,46.72817032
A_madagascariensis,Am1mama,-15.68535456,46.72505636
A_madagascariensis,Am2mama,-15.68464654,46.72523037
A_madagascariensis,Am3mama,-15.68566024,46.72485997
A_madagascariensis,Am4mama,-15.68566024,46.72485997
A_madagascariensis,Am5mama,-15.6857154,46.72490305
A_madagascariensis,Am6mama,-15.6857154,46.72490305
A_madagascariensis,Am7mama,-15.68611898,46.72791199
A_madagascariensis,Am8mama,-15.68605704,46.72805113
A_madagascariensis,Am9mama,-15.68605704,46.72805113
A_madagascariensis,AMADA1,-12.9099833333333,49.2009166666667
A_madagascariensis,AMADA2,-12.91,49.2009166666667
A_madagascariensis,AMADA3,-12.9102333333333,49.20095
A_madagascariensis,AMADA4,-12.9103333333333,49.2009166666667
A_madagascariensis,AMADA5,-12.9085666666667,49.1995833333333
A_madagascariensis,Amaddieg_1,-12.3129487,49.33434667
A_madagascariensis,Amaddieg_2,-12.31298567,49.33462855
A_madagascariensis,Amaddieg_3,-12.31289674,49.33458958
A_madagascariensis,Amaddieg_4,-12.31289674,49.33458958
A_madagascariensis,Amaddieg_5,-12.3127488,49.33467046
A_madagascariensis,Amaddieg_6,-12.31289967,49.33445731
A_madagascariensis,Amaddieg_7,-12.31305012,49.33387603
A_madagascariensis,Amaddieg_8,-12.25641914,49.34387958
A_madagascariensis,Amaddieg_9,-12.31300109,49.3345133
A_madagascariensis,AMAMBT_1,-12.4438,49.44895
A_madagascariensis,AMAmpasi,-13.947222,48.1050833
A_madagascariensis,Amanal_01,-14.75333042,47.48445159
A_madagascariensis,Amanal_02,-14.75322858,47.48449626
A_madagascariensis,Amanal_03,-14.75311241,47.48451462
A_madagascariensis,AMANDA_1,-12.3295833333333,49.36835
A_madagascariensis,AMANDA_10,-12.3382333333333,49.4043166666667
A_madagascariensis,AMANDA_11,-12.33835,49.4045833333333
A_madagascariensis,AMANDA_12,-12.3418166666667,49.4131833333333
A_madagascariensis,AMANDA_13,-12.3368833333333,49.40105
A_madagascariensis,AMANDA_14,-12.3368833333333,49.40105
A_madagascariensis,AMANDA_2,-12.32925,49.3680833333333
A_madagascariensis,AMANDA_3,-12.3344833333333,49.4031166666667
A_madagascariensis,AMANDA_4,-12.3341,49.4029166666667
A_madagascariensis,AMANDA_5,-12.3342833333333,49.4027333333333
A_madagascariensis,AMANDA_6,-12.3340666666667,49.4024166666667
A_madagascariensis,AMANDA_7,-12.3374666666667,49.402
A_madagascariensis,AMANDA_8,-12.3378666666667,49.4039333333333
A_madagascariensis,AMANDA_9,-12.3380833333333,49.4040666666667
A_madagascariensis,Amanka_01,-12.95218164,49.12865804
A_madagascariensis,Amanka_02,-12.9521782,49.1282868
A_madagascariensis,Amanka_03,-12.9520829,49.12844053
A_madagascariensis,Amanka_04,-12.95203177,49.12847414
A_madagascariensis,Amanka_05,-12.95203177,49.12847414
A_madagascariensis,Amanka_06,-12.95207863,49.12845779
A_madagascariensis,Amanka_07,-12.95202456,49.12854371
A_madagascariensis,Amanka_08,-12.95196975,49.12844388
A_madagascariensis,Amanka_09,-12.95198475,49.12829409
A_madagascariensis,Amanka_10,-12.95209162,49.12824648
A_madagascariensis,Amanka_11,-12.95198668,49.12843374
A_madagascariensis,Amanka_12,-12.95226395,49.12876222
A_madagascariensis,Amanka_12,-12.95226,49.12876
A_madagascariensis,Amanka_13,-12.95228264,49.12889558
A_madagascariensis,Amanka_14,-12.95221198,49.12883649
A_madagascariensis,Amanka_15,-12.95226932,49.12887328
A_madagascariensis,Amanka_16,-12.95236244,49.12871855
A_madagascariensis,Amanka_17,-12.95234023,49.12874806
A_madagascariensis,Amanka_17,-12.95234,49.12874
A_madagascariensis,Amanka_18,-12.95241357,49.12869165
A_madagascariensis,Amanka_19,-12.95247048,49.12886582
A_madagascariensis,Amanka_1s,-12.86837141,49.22630897
A_madagascariensis,Amanka_20,-12.95260065,49.12880187
A_madagascariensis,Amanka_21,-12.95263929,49.12882668
A_madagascariensis,Amanka_21,-12.95263,49.12882
A_madagascariensis,Amanka_22,-12.95268875,49.12894579
A_madagascariensis,Amanka_22,-12.95268,49.12894
A_madagascariensis,Amanka_23,-12.95233998,49.12868771
A_madagascariensis,Amanka_23,-12.95233,49.12848
A_madagascariensis,Amanka_25,-12.95256956,49.12848763
A_madagascariensis,Amanka_25,-12.95256,49.12848
A_madagascariensis,Amanka_26,-12.95248155,49.12850708
A_madagascariensis,Amanka_27,-12.95241441,49.12845989
A_madagascariensis,Amanka_28,-12.95284071,49.12868025
A_madagascariensis,Amanka_29,-12.95326123,49.12664604
A_madagascariensis,Amanka_31,-12.95307959,49.12646709
A_madagascariensis,Amanka_31,-12.95307,49.12646
A_madagascariensis,Amanka_32,-12.95318546,49.12632083
A_madagascariensis,Amanka_33,-12.95391351,49.12765095
A_madagascariensis,Amanka_34,-12.95386037,49.12777944
A_madagascariensis,Amanka_35,-12.95407972,49.12759856
A_madagascariensis,Amanka_36,-12.95393405,49.127875
A_madagascariensis,Amanka_36,-12.95407972,49.12759856
A_madagascariensis,Amanka_37,-12.95432414,49.12791356
A_madagascariensis,Amanka_38,-12.95432414,49.12791356
A_madagascariensis,Amanka_39,-12.95469697,49.12751785
A_madagascariensis,Amanka_40,-12.95463033,49.12761407
A_madagascariensis,Amanka_41,-12.95389834,49.12645653
A_madagascariensis,Amanka_42,-12.95381142,49.12645192
A_madagascariensis,Amanka_42,-12.95381,49.12645
A_madagascariensis,Amanka_43,-12.95389633,49.12686498
A_madagascariensis,Amanka_44,-12.95395232,49.1264479
A_madagascariensis,Amanka_45,-12.95434451,49.12614531
A_madagascariensis,Amanka_46,-12.95454953,49.12634119
A_madagascariensis,Amanka_47,-12.95459169,49.12610256
A_madagascariensis,Amanka_48,-12.95466914,49.12605529
A_madagascariensis,Amanka_49,-12.95486838,49.12636584
A_madagascariensis,Amanka_50,-12.95484541,49.12632393
A_madagascariensis,Amanka_52,-12.95455095,49.12610239
A_madagascariensis,Amanka_53,-12.95458951,49.12595445
A_madagascariensis,Amanka_54,-12.95455531,49.12590877
A_madagascariensis,Amanka_7,-12.95202,49.12854
A_madagascariensis,Amants_01,-15.21074563,47.83450224
A_madagascariensis,Amants_02,-15.21056014,47.83433192
A_madagascariensis,Amants_03,-15.21056375,47.83436554
A_madagascariensis,Amants_04,-15.21049577,47.83453368
A_madagascariensis,Amants_05,-15.21056299,47.8343222
A_madagascariensis,Amants_06,-15.21028211,47.83424123
A_madagascariensis,Amants_07,-15.21016041,47.83420184
A_madagascariensis,Amants_08,-15.21019964,47.83362131
A_madagascariensis,Amants_09,-15.21011766,47.83357261
A_madagascariensis,Amants_1,-15.20993007,47.83261858
A_madagascariensis,Amants_10,-15.21016837,47.83328108
A_madagascariensis,Amants_11,-15.21015831,47.83304505
A_madagascariensis,Amants_14,-15.20991381,47.83249696
A_madagascariensis,Amants_15,-15.21002479,47.83202489
A_madagascariensis,Amants_16,-15.21007592,47.83182993
A_madagascariensis,Amants_17,-15.21002663,47.83143489
A_madagascariensis,Amants_18,-15.20950461,47.83155391
A_madagascariensis,Amants_19,-15.20926598,47.83070734
A_madagascariensis,Amants_2,-15.20993007,47.83261858
A_madagascariensis,Amants_20,-15.20931702,47.83074506
A_madagascariensis,Amants_21,-15.20911954,47.8303812
A_madagascariensis,Amants_22,-15.20919573,47.8303967
A_madagascariensis,Amants_23,-15.20939011,47.83047382
A_madagascariensis,Amants_24,-15.20916548,47.83003796
A_madagascariensis,Amants_25,-15.2092213,47.82987091
A_madagascariensis,Amants_26,-15.20930286,47.82952742
A_madagascariensis,Amants_27,-15.20929137,47.82949649
A_madagascariensis,Amants_28,-15.20924326,47.82905619
A_madagascariensis,Amants_29,-15.20872283,47.8288712
A_madagascariensis,Amants_3,-15.20993007,47.83261858
A_madagascariensis,Amants_30,-15.20858855,47.82893985
A_madagascariensis,Amants_31,-15.20870104,47.82937118
A_madagascariensis,Amants_32,-15.18675269,47.83490902
A_madagascariensis,Amants_32,-15.18679904,47.83573078
A_madagascariensis,AmBoi_01,-16.8013,46.3578
A_madagascariensis,AmBoi_02,-16.4762,46.7128
A_madagascariensis,AmBoi_03,-16.1607,46.6969
A_madagascariensis,AmBoi_04,-15.686225,46.72815833
A_madagascariensis,AmBoi_05,-15.68566111,46.72486111
A_madagascariensis,AmBoi_06,-15.69104722,46.72591389
A_madagascariensis,AmBoi_07,-15.68925833,46.72648889
A_madagascariensis,AmBoi_08,-17.57986111,44.06725
A_madagascariensis,AmBoi_09,-16.6615,46.5668
A_madagascariensis,AmBoi_10,-16.8014,46.3561
A_madagascariensis,AmBoi_11,-16.1607,46.6965
A_madagascariensis,AmBoi_12,-15.4512,46.7577
A_madagascariensis,AmBoi_13,-15.68571389,46.72490278
A_madagascariensis,AmBoi_14,-15.69033889,46.72591667
A_madagascariensis,AmBoi_15,-15.68924722,46.72630556
A_madagascariensis,AmBoi_16,-17.55766667,44.04680556
A_madagascariensis,AmBoi_17,-16.8012,46.359
A_madagascariensis,AmBoi_18,-16.8014,46.3578
A_madagascariensis,AmBoi_19,-16.1625,46.6987
A_madagascariensis,AmBoi_20,-15.68619722,46.72816944
A_madagascariensis,AmBoi_21,-15.68611944,46.72791111
A_madagascariensis,AmBoi_22,-15.68983056,46.72602778
A_madagascariensis,AmBoi_23,-15.68888611,46.72602778
A_madagascariensis,AmBoi_24,-17.55725,44.04669444
A_madagascariensis,AmBoi_25,-16.8012,46.3585
A_madagascariensis,AmBoi_26,-16.8955,46.4706
A_madagascariensis,AmBoi_27,-16.1607,46.6985
A_madagascariensis,AmBoi_28,-15.68535556,46.72505556
A_madagascariensis,AmBoi_29,-15.68605833,46.72805
A_madagascariensis,AmBoi_30,-15.68955,46.72617222
A_madagascariensis,AmBoi_31,-15.68861944,46.72611944
A_madagascariensis,AmBoi_32,-17.55533333,44.04997222
A_madagascariensis,AmBoi_33,-16.8013,46.72276667
A_madagascariensis,AmBoi_34,-16.9179,46.4775
A_madagascariensis,AmBoi_35,-15.7484,46.6477
A_madagascariensis,AmBoi_36,-15.68464722,46.72522222
A_madagascariensis,AmBoi_37,-15.69168056,46.72593611
A_madagascariensis,AmBoi_38,-15.68921944,46.72618611
A_madagascariensis,AmBoi_39,-17.57986111,44.06725
A_madagascariensis,Amdar_01,-13.1909161,49.77796854
A_madagascariensis,Amdar_01,-13.1909161,49.77796854
A_madagascariensis,Amdar_02,-13.07340575,49.64122877
A_madagascariensis,Amdar_02,-13.07315748,49.64120412
A_madagascariensis,Amdar_02,-13.07340575,49.64122877
A_madagascariensis,Amdar_02,-13.07315748,49.64120412
A_madagascariensis,Amdar_03,-13.07315748,49.64120412
A_madagascariensis,Amdar_03,-13.07317735,49.64121074
A_madagascariensis,Amdar_03,-13.07315748,49.64120412
A_madagascariensis,Amdar_03,-13.07317735,49.64121074
A_madagascariensis,Amdar_04,-13.07317735,49.64121074
A_madagascariensis,Amdar_04,-13.07317735,49.64121074
A_madagascariensis,Amdar_05,-13.07323602,49.64104788
A_madagascariensis,Amdar_05,-13.07323602,49.64104788
A_madagascariensis,Amdar_06,-13.07335672,49.64104042
A_madagascariensis,Amdar_06,-13.07335672,49.64104042
A_madagascariensis,Amdar_07,-13.07474451,49.62937399
A_madagascariensis,Amdar_07,-13.07474451,49.62937399
A_madagascariensis,Amdar_08,-13.07485356,49.62934976
A_madagascariensis,Amdar_08,-13.07485356,49.62934976
A_madagascariensis,Amdar_09,-13.07483738,49.62934289
A_madagascariensis,Amdar_09,-13.07483738,49.62934289
A_madagascariensis,Amdar_10,-13.07478257,49.62933174
A_madagascariensis,Amdar_10,-13.07478257,49.62933174
A_madagascariensis,Amdar_11,-13.07466966,49.62919277
A_madagascariensis,Amdar_11,-13.07466966,49.62919277
A_madagascariensis,Amdar_12,-13.07440253,49.62920618
A_madagascariensis,Amdar_12,-13.07440253,49.62920618
A_madagascariensis,Amdar_13,-13.07322646,49.62772921
A_madagascariensis,Amdar_13,-13.07322646,49.62772921
A_madagascariensis,Amdar_14,-13.06501329,49.60211537
